,Unnamed: 0,datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,solar_y
2617,2617,20/04/2017 01:00,0.282,0,242.48,1.2,0,0,1.0,0.0
2618,2618,20/04/2017 02:00,0.416,0.198,241.88,1.8,0,1,1.0,0.0
2619,2619,20/04/2017 03:00,0.26,0,243.68,1,0,0,1.0,0.0
2620,2620,20/04/2017 04:00,0.432,0.212,242.44,2,0,0,1.0,0.0
2621,2621,20/04/2017 05:00,0.26,0,242.01,1,0,0,0.0,0.0
2622,2622,20/04/2017 06:00,1.34,0,241.33,5.4,0,0,18.0,0.0
2623,2623,20/04/2017 07:00,0.682,0,242.36,2.8,0,0,1.0,0.0
2624,2624,20/04/2017 08:00,1.486,0.118,238.88,6.2,0,0,19.0,0.0
2625,2625,20/04/2017 09:00,1.572,0.164,238.5,6.6,0,1,18.0,518.5
2626,2626,20/04/2017 10:00,1.668,0,238.63,7,0,0,18.0,0.0
2627,2627,20/04/2017 11:00,1.396,0.084,240.52,5.8,0,2,18.0,0.0
2628,2628,20/04/2017 12:00,1.484,0.198,240.24,6.2,0,0,19.0,0.0
2629,2629,20/04/2017 13:00,1.524,0.224,241.78,6.2,0,1,19.0,0.0
2630,2630,20/04/2017 14:00,0.258,0,242.44,1,0,0,1.0,0.0
2631,2631,20/04/2017 15:00,0.418,0.21,243.29,1.8,0,2,1.0,0.0
2632,2632,20/04/2017 16:00,0.358,0.122,244.75,1.6,0,0,1.0,0.0
2633,2633,20/04/2017 17:00,0.72,0.116,244.18,3,0,0,0.0,0.0
2634,2634,20/04/2017 18:00,0.486,0.086,244.3,2.2,0,0,0.0,0.0
2635,2635,20/04/2017 19:00,0.54,0,243.13,2.4,0,0,1.0,0.0
2636,2636,20/04/2017 20:00,1.732,0.082,239.99,7.2,0,0,19.0,0.0
2637,2637,20/04/2017 21:00,1.374,0.118,238.36,6.4,0,0,1.0,0.0
2638,2638,20/04/2017 22:00,1.744,0.438,239.54,7.6,0,0,1.0,0.0
2639,2639,20/04/2017 23:00,0.804,0.162,246.36,3.2,0,0,0.0,0.0
2640,2640,21/04/2017 00:00,0.57,0.108,245.28,2.4,0,0,1.0,0.0
2641,2641,21/04/2017 01:00,2.476,0.1,239.78,10.2,0,0,19.0,0.0
2642,2642,21/04/2017 02:00,1.41,0.11,242.11,5.8,0,0,1.0,0.0
2643,2643,21/04/2017 03:00,1.304,0,241.55,5.4,0,0,0.0,0.0
2644,2644,21/04/2017 04:00,1.304,0,241.72,5.4,0,0,0.0,0.0
2645,2645,21/04/2017 05:00,1.388,0.104,240.59,5.8,0,0,1.0,0.0
2646,2646,21/04/2017 06:00,1.36,0.088,239.01,5.6,0,1,1.0,0.0
2647,2647,21/04/2017 07:00,4.666,0.048,235.96,19.6,37,0,18.0,0.0
2648,2648,21/04/2017 08:00,1.538,0.274,240.94,6.4,1,2,18.0,0.0
2649,2649,21/04/2017 09:00,0.454,0.222,240.25,2,0,0,1.0,0.0
2650,2650,21/04/2017 10:00,0.336,0.108,241.34,1.4,0,2,1.0,0.0
2651,2651,21/04/2017 11:00,1.296,0,237.49,5.4,0,0,18.0,0.0
2652,2652,21/04/2017 12:00,1.472,0.092,237.5,6.2,0,0,18.0,0.0
2653,2653,21/04/2017 13:00,0.394,0.084,240.8,1.8,0,0,1.0,0.0
2654,2654,21/04/2017 14:00,1.362,0,239.81,5.6,0,0,18.0,5915.1666
2655,2655,21/04/2017 15:00,0.39,0.116,241.59,1.6,0,0,1.0,0.0
2656,2656,21/04/2017 16:00,0.472,0.222,241.95,2.2,0,0,0.0,0.0
2657,2657,21/04/2017 17:00,0.282,0,242.76,1.2,0,0,0.0,0.0
2658,2658,21/04/2017 18:00,0.34,0,242.24,1.4,0,0,1.0,1280.6667
2659,2659,21/04/2017 19:00,1.402,0.372,240.62,6,0,0,1.0,0.0
2660,2660,21/04/2017 20:00,0.924,0.198,244.08,3.8,0,0,0.0,0.0
2661,2661,21/04/2017 21:00,1.982,0.18,240.12,8.2,0,2,0.0,15.0
2662,2662,21/04/2017 22:00,1.64,0.166,239.93,6.8,0,0,1.0,0.0
2663,2663,21/04/2017 23:00,1.568,0.054,241.7,6.4,0,2,0.0,0.0
2664,2664,22/04/2017 00:00,0.426,0.094,243.47,1.8,0,0,1.0,0.0
2665,2665,22/04/2017 01:00,0.448,0.216,240.51,2,0,1,1.0,0.0
2666,2666,22/04/2017 02:00,0.362,0.096,241.15,1.6,0,0,1.0,0.0
2667,2667,22/04/2017 03:00,0.346,0.086,241.37,1.4,0,1,1.0,0.0
2668,2668,22/04/2017 04:00,0.906,0,240.33,4.4,0,0,10.0,0.0
2669,2669,22/04/2017 05:00,0.332,0.068,241.21,1.4,0,0,0.0,0.0
2670,2670,22/04/2017 06:00,0.268,0,242.01,1.2,0,0,0.0,0.0
2671,2671,22/04/2017 07:00,0.85,0.216,238.99,3.6,0,0,1.0,0.0
2672,2672,22/04/2017 08:00,1.542,0.096,240.54,6.4,0,0,18.0,661.3334
2673,2673,22/04/2017 09:00,1.462,0.076,240.23,6,0,0,18.0,0.0
2674,2674,22/04/2017 10:00,1.542,0.146,241.28,6.4,0,0,18.0,0.0
2675,2675,22/04/2017 11:00,1.528,0.174,241,6.4,1,0,18.0,0.0
2676,2676,22/04/2017 12:00,1.706,0.418,243.02,7.2,1,2,19.0,0.0
2677,2677,22/04/2017 13:00,1.51,0.258,241.32,6.2,0,0,18.0,0.0
2678,2678,22/04/2017 14:00,1.642,0.434,244.06,6.8,0,1,19.0,5152.4999
2679,2679,22/04/2017 15:00,1.73,0.134,243.44,7,0,1,19.0,0.0
2680,2680,22/04/2017 16:00,1.532,0.18,238.71,6.4,0,2,18.0,0.0
2681,2681,22/04/2017 17:00,1.32,0,239.84,5.4,0,0,19.0,0.0
2682,2682,22/04/2017 18:00,0.51,0.212,241.65,2.4,0,1,1.0,0.0
2683,2683,22/04/2017 19:00,0.354,0,240.45,1.6,0,0,0.0,0.0
2684,2684,22/04/2017 20:00,0.49,0.266,241.61,2.2,0,1,0.0,0.0
2685,2685,22/04/2017 21:00,0.488,0.244,241.27,2.2,0,0,0.0,0.0
2686,2686,22/04/2017 22:00,0.312,0,241.18,1.4,0,0,1.0,0.0
2687,2687,22/04/2017 23:00,0.318,0,244.15,1.4,0,0,0.0,0.0
2688,2688,23/04/2017 00:00,0.626,0.156,246.24,2.6,0,0,1.0,0.0
2689,2689,23/04/2017 01:00,1.476,0.124,239.88,6.2,0,0,18.0,0.0
2690,2690,23/04/2017 02:00,0.316,0,243.84,1.4,0,0,0.0,0.0
2691,2691,23/04/2017 03:00,0.316,0,243.21,1.4,0,0,1.0,0.0
2692,2692,23/04/2017 04:00,0.414,0.148,243.17,1.8,0,0,0.0,0.0
2693,2693,23/04/2017 05:00,0.314,0,243.07,1.4,0,0,1.0,0.0
2694,2694,23/04/2017 06:00,0.316,0,240.96,1.4,0,0,1.0,0.0
2695,2695,23/04/2017 07:00,0.574,0.146,243.31,2.6,0,0,1.0,42.0
2696,2696,23/04/2017 08:00,1.418,0,241.22,5.8,0,0,19.0,0.0
2697,2697,23/04/2017 09:00,0.384,0.122,239.84,1.6,0,2,1.0,0.0
2698,2698,23/04/2017 10:00,0.472,0.232,238.96,2.2,0,0,1.0,0.0
2699,2699,23/04/2017 11:00,0.494,0.25,238.58,2.4,0,1,1.0,0.0
2700,2700,23/04/2017 12:00,0.304,0,238.83,1.4,0,0,1.0,0.0
2701,2701,23/04/2017 13:00,0.382,0.108,240.29,1.6,0,0,1.0,0.0
2702,2702,23/04/2017 14:00,0.412,0.144,242.33,1.8,0,0,0.0,0.0
2703,2703,23/04/2017 15:00,0.312,0,242.54,1.4,0,0,0.0,0.0
2704,2704,23/04/2017 16:00,0.392,0.118,244.11,1.6,0,0,1.0,0.0
2705,2705,23/04/2017 17:00,1.056,0.132,241.5,5,0,0,10.0,0.0
2706,2706,23/04/2017 18:00,0.312,0,242.51,1.4,0,0,1.0,0.0
2707,2707,23/04/2017 19:00,0.392,0.118,243.73,1.6,0,0,0.0,0.0
2708,2708,23/04/2017 20:00,0.934,0.252,238.73,4,0,0,1.0,0.0
2709,2709,23/04/2017 21:00,2.728,0,237.91,11.6,1,0,18.0,0.0
2710,2710,23/04/2017 22:00,1.676,0.052,239.13,7,2,0,1.0,0.0
2711,2711,23/04/2017 23:00,0.446,0,243.25,1.8,0,0,1.0,0.0
2712,2712,24/04/2017 00:00,0.492,0.278,244.61,2.2,0,1,1.0,0.0
2713,2713,24/04/2017 01:00,0.382,0.108,241.61,1.6,0,0,1.0,0.0
2714,2714,24/04/2017 02:00,0.396,0.126,241.26,1.8,0,1,1.0,0.0
2715,2715,24/04/2017 03:00,0.312,0,241.28,1.4,0,0,0.0,0.0
2716,2716,24/04/2017 04:00,0.534,0.304,241.87,2.6,0,0,0.0,0.0
2717,2717,24/04/2017 05:00,0.428,0.13,241.55,2,0,0,0.0,0.0
2718,2718,24/04/2017 06:00,0.324,0,244.64,1.4,0,0,1.0,0.0
2719,2719,24/04/2017 07:00,0.384,0.112,242.96,1.6,0,0,1.0,0.0
2720,2720,24/04/2017 08:00,1.488,0.108,236.88,6.2,0,0,18.0,0.0
2721,2721,24/04/2017 09:00,1.528,0,239.91,6.4,0,0,18.0,0.0
2722,2722,24/04/2017 10:00,1.42,0.084,237.69,6,0,0,18.0,0.0
2723,2723,24/04/2017 11:00,1.366,0,239.64,5.6,0,0,18.0,0.0
2724,2724,24/04/2017 12:00,1.464,0.122,240.08,6,0,0,18.0,0.0
2725,2725,24/04/2017 13:00,0.57,0.378,243.22,2.8,0,2,1.0,0.0
2726,2726,24/04/2017 14:00,0.312,0,242.34,1.4,0,0,0.0,2370.8333
2727,2727,24/04/2017 15:00,0.402,0.138,244.98,1.8,0,2,1.0,0.0
2728,2728,24/04/2017 16:00,1.548,0.228,240.82,6.4,0,0,18.0,0.0
2729,2729,24/04/2017 17:00,0.71,0.26,242.66,3.2,0,2,1.0,0.0
2730,2730,24/04/2017 18:00,1.474,0.1,241.54,6,0,0,19.0,0.0
2731,2731,24/04/2017 19:00,0.814,0.296,243.15,3.8,0,1,5.0,393.3332
2732,2732,24/04/2017 20:00,0.486,0.128,240.88,2,0,0,0.0,76.5
2733,2733,24/04/2017 21:00,0.664,0.352,240.25,3.2,0,0,1.0,0.0
2734,2734,24/04/2017 22:00,0.396,0,241.94,1.6,0,0,1.0,0.0
2735,2735,24/04/2017 23:00,1.044,0.118,242.24,4.4,0,0,1.0,0.0
2736,2736,25/04/2017 00:00,0.308,0,240.85,1.2,0,0,1.0,0.0
2737,2737,25/04/2017 01:00,0.424,0.13,241.34,1.8,0,0,0.0,0.0
2738,2738,25/04/2017 02:00,0.292,0,242.6,1.2,0,0,0.0,0.0
2739,2739,25/04/2017 03:00,0.27,0,243,1,0,0,1.0,0.0
2740,2740,25/04/2017 04:00,0.338,0.114,243.13,1.4,0,0,1.0,0.0
2741,2741,25/04/2017 05:00,0.364,0.144,242.99,1.6,0,0,1.0,0.0
2742,2742,25/04/2017 06:00,0.272,0,242.11,1.2,0,0,1.0,0.0
2743,2743,25/04/2017 07:00,0.26,0,241.29,1,0,0,0.0,0.0
2744,2744,25/04/2017 08:00,0.492,0.15,240.31,2.2,0,1,1.0,0.0
2745,2745,25/04/2017 09:00,3.97,0.158,236.7,16.8,0,38,18.0,0.0
2746,2746,25/04/2017 10:00,1.948,0.192,238.61,8.4,0,1,18.0,1981.6667
2747,2747,25/04/2017 11:00,1.51,0,238.03,6.2,0,3,18.0,0.0
2748,2748,25/04/2017 12:00,1.666,0.268,238.34,7,0,4,18.0,5043.3333
2749,2749,25/04/2017 13:00,1.584,0.232,240.01,6.6,1,0,18.0,0.0
2750,2750,25/04/2017 14:00,2.344,0.336,239.7,9.8,1,1,28.0,0.0
2751,2751,25/04/2017 15:00,1.502,0.118,240.74,6.2,0,0,19.0,0.0
2752,2752,25/04/2017 16:00,1.87,0.512,240.63,8,0,2,18.0,0.0
2753,2753,25/04/2017 17:00,1.652,0.124,239,6.8,0,1,18.0,0.0
2754,2754,25/04/2017 18:00,1.738,0.244,239.83,7.2,0,1,18.0,0.0
2755,2755,25/04/2017 19:00,0.546,0.226,240.11,2.6,0,0,1.0,0.0
2756,2756,25/04/2017 20:00,1.364,0.372,238.69,5.8,0,1,0.0,0.0
2757,2757,25/04/2017 21:00,0.704,0.088,240.86,3,0,0,0.0,0.0
2758,2758,25/04/2017 22:00,5.388,0.458,237.19,22.8,37,2,19.0,0.0
2759,2759,25/04/2017 23:00,1.454,0,241.98,6,0,0,0.0,0.0
2760,2760,26/04/2017 00:00,0.988,0.112,244.13,4,0,2,1.0,0.0
2761,2761,26/04/2017 01:00,0.87,0.202,242.02,3.6,0,0,0.0,0.0
2762,2762,26/04/2017 02:00,0.55,0.148,244.85,2.4,0,0,1.0,0.0
2763,2763,26/04/2017 03:00,0.37,0.116,244.62,1.6,0,0,1.0,0.0
2764,2764,26/04/2017 04:00,0.294,0,245.29,1.2,0,0,1.0,0.0
2765,2765,26/04/2017 05:00,0.384,0.136,241.97,1.6,0,0,0.0,0.0
2766,2766,26/04/2017 06:00,0.358,0.106,242.28,1.6,0,0,1.0,0.0
2767,2767,26/04/2017 07:00,0.294,0,242.5,1.2,0,0,1.0,0.0
2768,2768,26/04/2017 08:00,1.244,0.35,240.03,5.4,0,0,11.0,0.0
2769,2769,26/04/2017 09:00,1.406,0.116,239.57,6,0,0,14.0,0.0
2770,2770,26/04/2017 10:00,1.84,0.288,240.14,7.8,0,0,18.0,0.0
2771,2771,26/04/2017 11:00,1.99,0.39,239.24,8.4,0,6,18.0,0.0
2772,2772,26/04/2017 12:00,1.558,0.1,238.9,6.4,0,0,18.0,7070.5
2773,2773,26/04/2017 13:00,3.61,0.442,239.55,15.6,32,2,18.0,0.0
2774,2774,26/04/2017 14:00,1.542,0.104,240.7,6.4,0,0,19.0,0.0
2775,2775,26/04/2017 15:00,1.776,0.226,241.53,7.4,1,2,18.0,0.0
2776,2776,26/04/2017 16:00,0.918,0.12,241.35,4.6,1,0,1.0,0.0
2777,2777,26/04/2017 17:00,3.784,0.142,240.24,15.8,0,38,19.0,0.0
2778,2778,26/04/2017 18:00,0.47,0.094,241.77,2.2,0,0,1.0,0.0
2779,2779,26/04/2017 19:00,0.45,0,241.4,2.2,0,0,1.0,0.0
2780,2780,26/04/2017 20:00,2.272,0.088,242.5,9.8,0,0,19.0,0.0
2781,2781,26/04/2017 21:00,1.72,0.234,239.79,7.2,0,0,1.0,0.0
2782,2782,26/04/2017 22:00,0.422,0.146,242.41,1.8,0,0,1.0,0.0
2783,2783,26/04/2017 23:00,0.522,0.1,244.17,2.2,0,0,1.0,0.0
2784,2784,27/04/2017 00:00,0.316,0,244.81,1.4,0,0,1.0,0.0
2785,2785,27/04/2017 01:00,0.408,0.14,241.44,1.8,0,0,1.0,0.0
2786,2786,27/04/2017 02:00,0.38,0.118,243.15,1.6,0,0,1.0,0.0
2787,2787,27/04/2017 03:00,0.31,0,242.79,1.4,0,0,1.0,0.0
2788,2788,27/04/2017 04:00,0.428,0.154,242.22,2,0,0,0.0,0.0
2789,2789,27/04/2017 05:00,0.31,0,241.37,1.4,0,0,1.0,0.0
2790,2790,27/04/2017 06:00,0.386,0.126,240.65,1.6,0,1,0.0,0.0
2791,2791,27/04/2017 07:00,2.818,0.354,239.35,11.8,0,0,28.0,0.0
2792,2792,27/04/2017 08:00,1.74,0.234,236.82,7.4,1,2,17.0,758.0
2793,2793,27/04/2017 09:00,1.464,0,241.55,6,2,0,19.0,1301.0
2794,2794,27/04/2017 10:00,0.514,0.296,241.44,2.4,0,1,1.0,0.0
2795,2795,27/04/2017 11:00,0.406,0.13,239.61,1.8,0,0,1.0,0.0
2796,2796,27/04/2017 12:00,0.306,0,241.34,1.4,0,0,0.0,0.0
2797,2797,27/04/2017 13:00,0.758,0.192,240.14,3.4,0,0,6.0,0.0
2798,2798,27/04/2017 14:00,0.406,0.138,241.26,1.8,0,0,0.0,0.0
2799,2799,27/04/2017 15:00,0.308,0,242.55,1.4,0,0,1.0,0.0
2800,2800,27/04/2017 16:00,0.332,0,239.37,1.6,0,0,0.0,0.0
2801,2801,27/04/2017 17:00,0.408,0.14,239.8,1.8,0,0,1.0,0.0
2802,2802,27/04/2017 18:00,1.078,0,237.55,5,0,0,7.0,0.0
2803,2803,27/04/2017 19:00,0.48,0,241.45,2.2,0,0,1.0,0.0
2804,2804,27/04/2017 20:00,2.162,0,239.62,9,0,0,1.0,0.0
2805,2805,27/04/2017 21:00,3.1,0.174,240.83,12.8,0,1,18.0,0.0
2806,2806,27/04/2017 22:00,1.968,0.088,238.95,8.2,0,0,0.0,0.0
2807,2807,27/04/2017 23:00,0.49,0.234,244.15,2.2,0,2,1.0,0.0
2808,2808,28/04/2017 00:00,4.184,0,238.97,17.4,0,0,0.0,0.0
2809,2809,28/04/2017 01:00,0.422,0.08,242.41,1.8,0,2,0.0,0.0
2810,2810,28/04/2017 02:00,0.44,0.102,245.17,2,0,0,0.0,0.0
2811,2811,28/04/2017 03:00,0.316,0,242.39,1.4,0,0,0.0,0.0
2812,2812,28/04/2017 04:00,1.38,0.054,241.16,5.6,0,0,19.0,0.0
2813,2813,28/04/2017 05:00,0.476,0.198,242.47,2.2,0,0,1.0,0.0
2814,2814,28/04/2017 06:00,0.318,0,244.91,1.4,0,0,1.0,0.0
2815,2815,28/04/2017 07:00,1.768,0,240.43,7.4,0,0,18.0,0.0
2816,2816,28/04/2017 08:00,1.808,0.142,237.68,7.6,0,1,18.0,599.3333
2817,2817,28/04/2017 09:00,1.778,0.122,239.42,8,0,0,18.0,0.0
2818,2818,28/04/2017 10:00,1.81,0.238,237.88,8.2,0,1,18.0,0.0
2819,2819,28/04/2017 11:00,1.884,0.448,237.86,8.4,0,0,18.0,0.0
2820,2820,28/04/2017 12:00,1.382,0.048,241.88,5.6,0,0,19.0,3723.1668
2821,2821,28/04/2017 13:00,1.452,0.052,241.26,6,0,0,18.0,0.0
2822,2822,28/04/2017 14:00,1.558,0.098,242.54,6.4,1,0,19.0,1670.6666
2823,2823,28/04/2017 15:00,1.558,0.086,242,8,21,0,0.0,0.0
2824,2824,28/04/2017 16:00,0.402,0.068,242.58,1.8,0,0,0.0,0.0
2825,2825,28/04/2017 17:00,0.4,0.1,243.55,1.8,0,0,1.0,459.5
2826,2826,28/04/2017 18:00,0.502,0.094,243.13,2.2,0,0,1.0,0.0
2827,2827,28/04/2017 19:00,1.268,0,241.74,5.2,0,2,0.0,0.0
2828,2828,28/04/2017 20:00,4.306,0.384,239.86,18,39,0,1.0,0.0
2829,2829,28/04/2017 21:00,0.948,0.158,242.61,4,0,2,1.0,0.0
2830,2830,28/04/2017 22:00,2.578,0.07,242.6,10.6,0,0,19.0,0.0
2831,2831,28/04/2017 23:00,0.542,0,245.94,2.2,0,0,1.0,0.0
2832,2832,29/04/2017 00:00,0.464,0.106,246.81,2,0,0,1.0,0.0
2833,2833,29/04/2017 01:00,0.328,0,241.34,1.4,0,0,1.0,0.0
2834,2834,29/04/2017 02:00,0.408,0.104,243.83,1.8,0,0,1.0,0.0
2835,2835,29/04/2017 03:00,0.304,0,241.55,1.4,0,0,0.0,0.0
2836,2836,29/04/2017 04:00,0.406,0.096,241.87,1.8,0,0,0.0,0.0
2837,2837,29/04/2017 05:00,0.304,0,240.98,1.4,0,0,1.0,0.0
2838,2838,29/04/2017 06:00,0.7,0.214,241.57,3,0,1,1.0,0.0
2839,2839,29/04/2017 07:00,1.612,0,241.79,6.6,0,0,18.0,0.0
2840,2840,29/04/2017 08:00,1.744,0.072,239.97,7.2,0,2,18.0,0.0
2841,2841,29/04/2017 09:00,1.392,0.052,241.71,5.8,0,0,19.0,0.0
2842,2842,29/04/2017 10:00,0.382,0.058,240.48,1.6,0,0,1.0,0.0
2843,2843,29/04/2017 11:00,3.062,0.076,239.24,12.8,0,0,18.0,0.0
2844,2844,29/04/2017 12:00,1.576,0.076,240.41,6.6,0,0,18.0,0.0
2845,2845,29/04/2017 13:00,1.526,0.064,241.94,6.2,1,0,19.0,5852.1668
2846,2846,29/04/2017 14:00,3.32,0.074,239.12,14.2,29,0,19.0,0.0
2847,2847,29/04/2017 15:00,0.506,0,243.7,2,0,0,1.0,0.0
2848,2848,29/04/2017 16:00,0.978,0.19,240.59,4.2,0,0,11.0,0.0
2849,2849,29/04/2017 17:00,0.628,0.226,243.16,3,0,1,0.0,0.0
2850,2850,29/04/2017 18:00,0.918,0,241.82,3.8,0,0,0.0,0.0
2851,2851,29/04/2017 19:00,0.498,0.23,243.67,2.2,0,1,1.0,0.0
2852,2852,29/04/2017 20:00,1.656,0.092,243.45,6.8,0,0,19.0,0.0
2853,2853,29/04/2017 21:00,1.524,0.202,241.72,6.2,0,0,1.0,0.0
2854,2854,29/04/2017 22:00,1.492,0.1,242.85,6.2,0,0,0.0,0.0
2855,2855,29/04/2017 23:00,1.416,0.314,244.9,6,0,2,1.0,0.0
2856,2856,30/04/2017 00:00,0.622,0,246.94,2.6,0,0,0.0,0.0
2857,2857,30/04/2017 01:00,0.564,0.34,244.44,2.6,0,2,1.0,0.0
2858,2858,30/04/2017 02:00,1.414,0,243.99,5.8,0,0,19.0,0.0
2859,2859,30/04/2017 03:00,0.308,0,243.06,1.4,0,0,1.0,0.0
2860,2860,30/04/2017 04:00,0.398,0.096,241.8,1.8,0,0,1.0,0.0
2861,2861,30/04/2017 05:00,0.304,0,241.86,1.4,0,0,1.0,0.0
2862,2862,30/04/2017 06:00,0.39,0.05,244.09,1.8,0,0,1.0,0.0
2863,2863,30/04/2017 07:00,1.764,0.084,242.57,7.2,0,0,19.0,0.0
2864,2864,30/04/2017 08:00,3.952,0.058,239.97,16.4,38,0,19.0,0.0
2865,2865,30/04/2017 09:00,1.538,0.076,242.5,6.2,1,0,19.0,0.0
2866,2866,30/04/2017 10:00,1.536,0.202,240.4,6.4,0,1,18.0,0.0
2867,2867,30/04/2017 11:00,1.372,0.048,240.74,5.6,0,0,19.0,0.0
2868,2868,30/04/2017 12:00,1.498,0.166,238.25,6.2,0,2,18.0,0.0
2869,2869,30/04/2017 13:00,1.468,0.086,240.74,6,0,0,18.0,0.0
2870,2870,30/04/2017 14:00,1.364,0.05,239.8,5.6,0,0,18.0,0.0
2871,2871,30/04/2017 15:00,1.472,0.06,243.34,6,0,0,19.0,0.0
2872,2872,30/04/2017 16:00,0.426,0.1,243.76,1.8,0,0,1.0,0.0
2873,2873,30/04/2017 17:00,0.376,0,246.28,1.8,0,0,1.0,0.0
2874,2874,30/04/2017 18:00,1.496,0.072,241.93,6.2,0,0,18.0,4239.0
2875,2875,30/04/2017 19:00,1.536,0.072,239.27,6.4,0,0,19.0,0.0
2876,2876,30/04/2017 20:00,0.592,0,240.42,2.4,0,0,0.0,0.0
2877,2877,30/04/2017 21:00,0.672,0.09,241.99,2.8,0,0,0.0,70.1667
2878,2878,30/04/2017 22:00,1.036,0,240.09,4.2,0,0,1.0,0.0
2879,2879,30/04/2017 23:00,3.166,0.246,240.86,13,0,1,19.0,0.0
2880,2880,01/05/2017 00:00,1.422,0.102,243.83,5.8,0,0,19.0,0.0
2881,2881,01/05/2017 01:00,1.414,0.112,241.61,5.8,0,1,19.0,0.0
2882,2882,01/05/2017 02:00,1.412,0.098,242.72,5.8,0,0,19.0,0.0
2883,2883,01/05/2017 03:00,1.326,0,241.24,5.4,0,0,19.0,0.0
2884,2884,01/05/2017 04:00,0.332,0.11,242.91,1.4,0,0,1.0,0.0
2885,2885,01/05/2017 05:00,0.26,0,244.6,1,0,0,1.0,0.0
2886,2886,01/05/2017 06:00,1.692,0,242.94,7,0,0,19.0,0.0
2887,2887,01/05/2017 07:00,0.71,0.112,242.55,3,0,0,1.0,0.0
2888,2888,01/05/2017 08:00,0.72,0.214,240.43,3.2,0,0,0.0,0.0
2889,2889,01/05/2017 09:00,1.46,0.078,238.23,6,0,0,18.0,0.0
2890,2890,01/05/2017 10:00,1.484,0.19,241.6,6.2,0,1,19.0,0.0
2891,2891,01/05/2017 11:00,0.334,0,240.58,1.6,0,0,1.0,0.0
2892,2892,01/05/2017 12:00,3.068,0.174,236.65,13,0,39,1.0,0.0
2893,2893,01/05/2017 13:00,0.84,0.298,240.15,3.6,0,4,1.0,0.0
2894,2894,01/05/2017 14:00,0.536,0.144,242.14,2.2,0,0,0.0,0.0
2895,2895,01/05/2017 15:00,0.304,0,243.06,1.4,0,0,0.0,7109.8334
2896,2896,01/05/2017 16:00,1.586,0,241.73,6.6,0,1,18.0,0.0
2897,2897,01/05/2017 17:00,1.486,0,240.06,6.2,0,0,18.0,0.0
2898,2898,01/05/2017 18:00,0.646,0.196,240.36,2.8,0,0,1.0,0.0
2899,2899,01/05/2017 19:00,1.028,0.232,239.72,5.4,0,0,1.0,0.0
2900,2900,01/05/2017 20:00,0.518,0,240.38,2.2,0,0,0.0,0.0
2901,2901,01/05/2017 21:00,3.36,0.098,238,14,37,0,1.0,64.3333
2902,2902,01/05/2017 22:00,1.498,0,238.96,6.2,2,0,18.0,0.0
2903,2903,01/05/2017 23:00,0.414,0.238,240.46,2,0,0,1.0,0.0
2904,2904,02/05/2017 00:00,0.262,0,245.7,1,0,0,1.0,0.0
2905,2905,02/05/2017 01:00,1.064,0.402,243.5,4.6,0,0,11.0,0.0
2906,2906,02/05/2017 02:00,0.26,0,245.1,1,0,0,1.0,0.0
2907,2907,02/05/2017 03:00,0.436,0.284,245.43,2,0,1,0.0,0.0
2908,2908,02/05/2017 04:00,0.332,0.126,245.84,1.4,0,0,0.0,0.0
2909,2909,02/05/2017 05:00,0.438,0.268,242.59,2,0,1,1.0,0.0
2910,2910,02/05/2017 06:00,2.01,0.212,239.27,8.4,0,0,28.0,0.0
2911,2911,02/05/2017 07:00,0.498,0.362,241.05,2.4,0,1,1.0,0.0
2912,2912,02/05/2017 08:00,1.77,0.108,237.8,7.4,0,0,18.0,0.0
2913,2913,02/05/2017 09:00,1.518,0.1,242.48,6.2,0,0,19.0,0.0
2914,2914,02/05/2017 10:00,1.434,0,241.13,5.8,0,0,18.0,937.0
2915,2915,02/05/2017 11:00,1.452,0.216,238.25,6,0,0,18.0,0.0
2916,2916,02/05/2017 12:00,3.99,0.304,236.72,16.8,38,0,18.0,0.0
2917,2917,02/05/2017 13:00,1.648,0.208,238.67,7,0,0,18.0,0.0
2918,2918,02/05/2017 14:00,0.674,0.198,240.93,3,0,0,1.0,0.0
2919,2919,02/05/2017 15:00,3.044,0.066,241.46,12.8,38,0,1.0,0.0
2920,2920,02/05/2017 16:00,1.202,0.398,244.77,5.2,0,0,12.0,0.0
2921,2921,02/05/2017 17:00,0.442,0.06,240.75,1.8,0,0,1.0,0.0
2922,2922,02/05/2017 18:00,0.586,0.166,241.97,2.4,0,1,1.0,0.0
2923,2923,02/05/2017 19:00,0.402,0.124,242.6,1.6,0,0,1.0,0.0
2924,2924,02/05/2017 20:00,0.464,0.224,244.12,2,0,2,0.0,0.0
2925,2925,02/05/2017 21:00,0.74,0.236,243.39,3.2,0,0,1.0,0.0
2926,2926,02/05/2017 22:00,2.42,0.194,239.38,10,0,1,1.0,0.0
2927,2927,02/05/2017 23:00,0.516,0.08,241.29,2,0,0,0.0,0.0
2928,2928,03/05/2017 00:00,0.426,0.248,242.2,2,0,1,0.0,0.0
2929,2929,03/05/2017 01:00,0.25,0,244.52,1,0,0,1.0,0.0
2930,2930,03/05/2017 02:00,0.508,0.368,244.85,2.4,0,1,1.0,0.0
2931,2931,03/05/2017 03:00,0.248,0,243.91,1,0,0,0.0,0.0
